ship_id,NOON_UTC,reference_speed_knots,actual_speed_knots,speed_loss_pct
S22,622,18.859999999999996,17.3,8.271474019087993
S22,623,18.859999999999996,17.4,7.741251325556721
S22,624,18.859999999999996,17.2,8.801696712619284
S22,625,18.859999999999996,17.0,9.862142099681845
S22,626,18.859999999999996,16.3,13.573700954400824
S22,627,18.859999999999996,17.8,5.620360551431577
S22,628,18.859999999999996,17.5,7.211028632025431
S22,629,18.859999999999996,17.6,6.6808059384941405
S22,630,18.859999999999996,18.9,-0.21208907741252764
S22,631,18.859999999999996,17.5,7.211028632025431
S22,632,18.859999999999996,17.4,7.741251325556721
S22,633,18.859999999999996,17.3,8.271474019087993
S22,634,18.859999999999996,17.5,7.211028632025431
S22,635,18.859999999999996,17.8,5.620360551431577
S22,636,18.859999999999996,17.8,5.620360551431577
S22,637,18.859999999999996,17.6,6.6808059384941405
S22,638,18.859999999999996,17.6,6.6808059384941405
S22,639,18.859999999999996,18.4,2.4390243902438886
S22,640,18.859999999999996,18.0,4.559915164369014
S22,641,18.859999999999996,17.3,8.271474019087993
S22,642,18.859999999999996,16.5,12.513255567338263
S22,643,18.859999999999996,14.2,24.708377518557782
S22,644,18.859999999999996,15.5,17.815482502651093
S22,645,18.859999999999996,16.0,15.16436903499468
S22,646,18.859999999999996,15.1,19.93637327677623
S22,647,18.859999999999996,14.9,20.99681866383879
S22,648,18.859999999999996,12.5,33.72216330858959
S22,649,18.859999999999996,11.0,41.67550371155884
S22,651,18.859999999999996,10.9,42.20572640509012
S22,652,18.859999999999996,16.1,14.634146341463389
S22,654,18.859999999999996,22.6,-19.830328738070023
S22,655,18.859999999999996,20.6,-9.22587486744436
S22,656,18.859999999999996,13.3,29.480381760339323
S22,658,18.859999999999996,13.3,29.480381760339323
S22,659,18.859999999999996,13.2,30.010604453870616
S22,661,18.859999999999996,17.2,8.801696712619284
S22,662,18.859999999999996,17.0,9.862142099681845
S22,663,18.859999999999996,16.5,12.513255567338263
S22,664,18.859999999999996,17.6,6.6808059384941405
S22,665,18.859999999999996,17.0,9.862142099681845
S22,666,18.859999999999996,17.4,7.741251325556721
S22,667,18.859999999999996,17.4,7.741251325556721
S22,668,18.859999999999996,16.7,11.452810180275701
S22,669,18.859999999999996,16.9,10.392364793213138
S22,670,18.859999999999996,17.0,9.862142099681845
S22,671,18.859999999999996,15.8,16.224814422057243
S22,672,18.859999999999996,15.1,19.93637327677623
S22,673,18.859999999999996,13.3,29.480381760339323
S22,674,18.859999999999996,16.5,12.513255567338263
S22,675,18.859999999999996,18.4,2.4390243902438886
S22,676,18.859999999999996,18.6,1.378579003181307
S22,677,18.859999999999996,18.6,1.378579003181307
S22,678,18.859999999999996,16.6,11.983032873806971
S22,679,18.859999999999996,16.1,14.634146341463389
S22,680,18.859999999999996,15.0,20.46659597030751
S22,681,18.859999999999996,16.3,13.573700954400824
S22,682,18.859999999999996,16.4,13.043478260869554
S22,683,18.859999999999996,14.7,22.057264050901367
S22,684,18.859999999999996,14.5,23.117709437963928
S22,685,18.859999999999996,13.2,30.010604453870616
S22,686,18.859999999999996,13.4,28.95015906680804
S22,687,18.859999999999996,11.0,41.67550371155884
S22,689,18.859999999999996,10.6,43.796394485683976
S22,690,18.859999999999996,7.5,60.233297985153754
S22,691,18.859999999999996,8.1,57.05196182396606
S22,692,18.859999999999996,15.5,17.815482502651093
S22,693,18.859999999999996,16.7,11.452810180275701
S22,709,18.859999999999996,11.2,40.615058324496275
S22,711,18.859999999999996,10.7,43.2661717921527
S22,712,18.859999999999996,10.9,42.20572640509012
S22,713,18.859999999999996,10.9,42.20572640509012
S22,714,18.859999999999996,11.6,38.494167550371145
S22,715,18.859999999999996,11.0,41.67550371155884
S22,716,18.859999999999996,10.7,43.2661717921527
S22,717,18.859999999999996,9.9,47.507953340402956
S22,718,18.859999999999996,9.9,47.507953340402956
S22,719,18.859999999999996,9.8,48.038176033934235
S22,720,18.859999999999996,9.9,47.507953340402956
S22,721,18.859999999999996,11.0,41.67550371155884
S22,722,18.859999999999996,10.3,45.38706256627782
S22,723,18.859999999999996,10.0,46.97773064687168
S22,724,18.859999999999996,10.3,45.38706256627782
S22,725,18.859999999999996,10.3,45.38706256627782
S22,726,18.859999999999996,10.4,44.85683987274654
S22,727,18.859999999999996,10.4,44.85683987274654
S22,728,18.859999999999996,10.3,45.38706256627782
S22,729,18.859999999999996,10.6,43.796394485683976
S22,730,18.859999999999996,10.8,42.735949098621404
S22,731,18.859999999999996,11.0,41.67550371155884
S22,732,18.859999999999996,10.8,42.735949098621404
S22,733,18.859999999999996,10.9,42.20572640509012
S22,734,18.859999999999996,10.4,44.85683987274654
S22,735,18.859999999999996,10.2,45.91728525980911
S22,736,18.859999999999996,9.8,48.038176033934235
S22,737,18.859999999999996,10.4,44.85683987274654
S22,738,18.859999999999996,10.3,45.38706256627782
S22,739,18.859999999999996,10.9,42.20572640509012
S22,740,18.859999999999996,9.3,50.68928950159065
S22,741,18.859999999999996,10.6,43.796394485683976
S22,742,18.859999999999996,11.5,39.024390243902424
S22,743,18.859999999999996,11.0,41.67550371155884
S22,744,18.859999999999996,11.3,40.08483563096499
S22,745,18.859999999999996,10.8,42.735949098621404
S22,746,18.859999999999996,10.5,44.32661717921526
S22,747,18.859999999999996,10.1,46.44750795334039
S22,748,18.859999999999996,10.0,46.97773064687168
S22,749,18.859999999999996,10.4,44.85683987274654
S22,750,18.859999999999996,10.8,42.735949098621404
S22,751,18.859999999999996,10.4,44.85683987274654
S22,752,18.859999999999996,10.8,42.735949098621404
S22,753,18.859999999999996,11.8,37.43372216330857
S22,754,18.859999999999996,11.6,38.494167550371145
S22,755,18.859999999999996,10.8,42.735949098621404
S22,756,18.859999999999996,11.2,40.615058324496275
S22,757,18.859999999999996,12.1,35.84305408271472
S22,758,18.859999999999996,10.5,44.32661717921526
S22,759,18.859999999999996,10.8,42.735949098621404
S22,760,18.859999999999996,10.6,43.796394485683976
S22,762,18.859999999999996,11.0,41.67550371155884
S22,763,18.859999999999996,10.8,42.735949098621404
S22,764,18.859999999999996,10.6,43.796394485683976
S22,765,18.859999999999996,11.1,41.14528101802756
S22,766,18.859999999999996,11.5,39.024390243902424
S22,767,18.859999999999996,11.3,40.08483563096499
S22,768,18.859999999999996,10.2,45.91728525980911
S22,795,18.859999999999996,10.1,46.44750795334039
S22,797,18.859999999999996,11.3,40.08483563096499
S22,798,18.859999999999996,11.4,39.55461293743371
S22,800,18.859999999999996,13.8,26.829268292682904
S22,801,18.859999999999996,13.9,26.299045599151626
S22,802,18.859999999999996,12.6,33.191940615058314
S22,803,18.859999999999996,13.1,30.540827147401895
S22,805,18.859999999999996,17.4,7.741251325556721
S22,806,18.859999999999996,15.8,16.224814422057243
S22,807,18.859999999999996,14.1,25.238600212089064
S22,808,18.859999999999996,14.9,20.99681866383879
S22,809,18.859999999999996,18.2,3.499469777306451
S22,810,18.859999999999996,20.0,-6.044538706256651
S22,811,18.859999999999996,18.9,-0.21208907741252764
S22,812,18.859999999999996,18.3,2.969247083775161
S22,813,18.859999999999996,18.7,0.8483563096500351
S22,814,18.859999999999996,18.0,4.559915164369014
S22,815,18.859999999999996,17.6,6.6808059384941405
S22,816,18.859999999999996,17.7,6.150583244962868
S22,817,18.859999999999996,17.1,9.331919406150556
S22,818,18.859999999999996,16.0,15.16436903499468
S22,819,18.859999999999996,14.0,25.768822905620343
S22,820,18.859999999999996,11.8,37.43372216330857
S22,821,18.859999999999996,19.7,-4.453870625662797
S22,822,18.859999999999996,19.8,-4.984093319194089
S22,823,18.859999999999996,18.9,-0.21208907741252764
S22,824,18.859999999999996,19.8,-4.984093319194089
S22,825,18.859999999999996,19.8,-4.984093319194089
S22,826,18.859999999999996,19.7,-4.453870625662797
S22,827,18.859999999999996,18.6,1.378579003181307
S22,828,18.859999999999996,18.6,1.378579003181307
S22,829,18.859999999999996,18.0,4.559915164369014
S22,830,18.859999999999996,17.2,8.801696712619284
S22,831,18.859999999999996,15.4,18.345705196182376
S22,832,18.859999999999996,10.8,42.735949098621404
S22,834,18.859999999999996,10.1,46.44750795334039
S22,835,18.859999999999996,10.3,45.38706256627782
S22,838,18.859999999999996,15.1,19.93637327677623
S22,839,18.859999999999996,16.2,14.103923647932119
S22,842,18.859999999999996,11.8,37.43372216330857
S22,844,18.859999999999996,17.0,9.862142099681845
S22,845,18.859999999999996,14.8,21.527041357370074
S22,848,18.859999999999996,15.8,16.224814422057243
S22,849,18.859999999999996,17.3,8.271474019087993
S22,850,18.859999999999996,16.6,11.983032873806971
S22,851,18.859999999999996,17.4,7.741251325556721
S22,852,18.859999999999996,16.6,11.983032873806971
S22,853,18.859999999999996,17.6,6.6808059384941405
S22,854,18.859999999999996,18.1,4.029692470837723
S22,855,18.859999999999996,18.1,4.029692470837723
S22,856,18.859999999999996,17.5,7.211028632025431
S22,857,18.859999999999996,17.3,8.271474019087993
S22,858,18.859999999999996,17.1,9.331919406150556
S22,859,18.859999999999996,16.7,11.452810180275701
S22,860,18.859999999999996,17.1,9.331919406150556
S22,861,18.859999999999996,16.8,10.922587486744408
S22,862,18.859999999999996,17.0,9.862142099681845
S22,863,18.859999999999996,16.5,12.513255567338263
S22,864,18.859999999999996,16.2,14.103923647932119
S22,865,18.859999999999996,15.7,16.755037115588532
S22,866,18.859999999999996,16.5,12.513255567338263
S22,867,18.859999999999996,16.7,11.452810180275701
S22,868,18.859999999999996,16.5,12.513255567338263
S22,869,18.859999999999996,16.3,13.573700954400824
S22,870,18.859999999999996,16.7,11.452810180275701
S22,871,18.859999999999996,16.4,13.043478260869554
S22,872,18.859999999999996,17.4,7.741251325556721
S22,873,18.859999999999996,3.1,83.56309650053022
S22,874,18.859999999999996,12.2,35.312831389183444
S22,875,18.859999999999996,10.8,42.735949098621404
S22,876,18.859999999999996,10.8,42.735949098621404
S22,878,18.859999999999996,17.5,7.211028632025431
S22,879,18.859999999999996,15.0,20.46659597030751
S22,880,18.859999999999996,14.6,22.587486744432645
S22,881,18.859999999999996,13.1,30.540827147401895
S22,882,18.859999999999996,13.2,30.010604453870616
S22,883,18.859999999999996,12.8,32.131495227995735
S22,884,18.859999999999996,11.7,37.963944856839866
S22,885,18.859999999999996,7.7,59.1728525980912
S22,907,18.859999999999996,9.5,49.62884411452809
S22,908,18.859999999999996,22.3,-18.23966065747617
S22,909,18.859999999999996,10.1,46.44750795334039
S22,910,18.859999999999996,10.5,44.32661717921526
S22,911,18.859999999999996,10.3,45.38706256627782
S22,921,18.859999999999996,15.6,17.285259809119815
S22,922,18.859999999999996,12.7,32.66171792152703
S22,923,18.859999999999996,11.0,41.67550371155884
S22,924,18.859999999999996,11.7,37.963944856839866
S22,926,18.859999999999996,19.7,-4.453870625662797
S22,927,18.859999999999996,10.8,42.735949098621404
S22,928,18.859999999999996,10.0,46.97773064687168
S22,931,18.859999999999996,20.0,-6.044538706256651
S22,932,18.859999999999996,18.5,1.908801696712598
S22,933,18.859999999999996,17.8,5.620360551431577
S22,934,18.859999999999996,18.3,2.969247083775161
S22,935,18.859999999999996,19.3,-2.332979851537672
S22,936,18.859999999999996,18.5,1.908801696712598
S22,937,18.859999999999996,17.7,6.150583244962868
S22,938,18.859999999999996,18.2,3.499469777306451
S22,939,18.859999999999996,18.6,1.378579003181307
S22,940,18.859999999999996,16.8,10.922587486744408
S22,941,18.859999999999996,14.9,20.99681866383879
S22,942,18.859999999999996,16.6,11.983032873806971
S22,943,18.859999999999996,18.8,0.31813361611874436
S22,944,18.859999999999996,17.7,6.150583244962868
S22,945,18.859999999999996,16.5,12.513255567338263
S22,946,18.859999999999996,14.5,23.117709437963928
S22,947,18.859999999999996,19.0,-0.7423117709438184
S22,948,18.859999999999996,18.9,-0.21208907741252764
S22,949,18.859999999999996,18.0,4.559915164369014
S22,950,18.859999999999996,18.8,0.31813361611874436
S22,951,18.859999999999996,18.0,4.559915164369014
S22,952,18.859999999999996,18.6,1.378579003181307
S22,953,18.859999999999996,18.2,3.499469777306451
S22,954,18.859999999999996,18.4,2.4390243902438886
S22,955,18.859999999999996,18.7,0.8483563096500351
S22,956,18.859999999999996,17.7,6.150583244962868
S22,957,18.859999999999996,17.2,8.801696712619284
S22,958,18.859999999999996,16.4,13.043478260869554
S22,959,18.859999999999996,15.1,19.93637327677623
S22,960,18.859999999999996,17.3,8.271474019087993
S22,961,18.859999999999996,17.8,5.620360551431577
S22,962,18.859999999999996,10.0,46.97773064687168
S22,965,18.859999999999996,10.5,44.32661717921526
S22,966,18.859999999999996,10.0,46.97773064687168
S22,967,18.859999999999996,11.7,37.963944856839866
S22,968,18.859999999999996,12.8,32.131495227995735
S22,969,18.859999999999996,10.7,43.2661717921527
S22,973,18.859999999999996,16.5,12.513255567338263
S22,974,18.859999999999996,17.6,6.6808059384941405
S22,975,18.859999999999996,17.7,6.150583244962868
S22,976,18.859999999999996,18.4,2.4390243902438886
S22,977,18.859999999999996,19.0,-0.7423117709438184
S22,978,18.859999999999996,18.3,2.969247083775161
S22,979,18.859999999999996,19.0,-0.7423117709438184
S22,980,18.859999999999996,19.3,-2.332979851537672
S22,981,18.859999999999996,18.9,-0.21208907741252764
S22,982,18.859999999999996,18.8,0.31813361611874436
S22,983,18.859999999999996,19.2,-1.8027571580063813
S22,984,18.859999999999996,18.2,3.499469777306451
S22,985,18.859999999999996,14.0,25.768822905620343
S22,986,18.859999999999996,17.3,8.271474019087993
S22,987,18.859999999999996,17.5,7.211028632025431
S22,988,18.859999999999996,17.7,6.150583244962868
S22,989,18.859999999999996,17.6,6.6808059384941405
S22,990,18.859999999999996,18.5,1.908801696712598
S22,991,18.859999999999996,18.3,2.969247083775161
S22,992,18.859999999999996,17.4,7.741251325556721
S22,993,18.859999999999996,16.7,11.452810180275701
S22,994,18.859999999999996,17.4,7.741251325556721
S22,995,18.859999999999996,15.7,16.755037115588532
S22,996,18.859999999999996,12.7,32.66171792152703
S22,997,18.859999999999996,12.8,32.131495227995735
S22,998,18.859999999999996,11.5,39.024390243902424
S22,999,18.859999999999996,12.4,34.25238600212088
S22,1000,18.859999999999996,15.6,17.285259809119815
S22,1001,18.859999999999996,16.0,15.16436903499468
S22,1002,18.859999999999996,16.5,12.513255567338263
S22,1003,18.859999999999996,15.9,15.69459172852596
S22,1004,18.859999999999996,15.5,17.815482502651093
S22,1005,18.859999999999996,10.5,44.32661717921526
S22,1006,18.859999999999996,9.4,50.15906680805937
S22,1008,18.859999999999996,16.6,11.983032873806971
S22,1009,18.859999999999996,7.8,58.642629904559904
S22,1014,18.859999999999996,16.7,11.452810180275701
S22,1015,18.859999999999996,16.4,13.043478260869554
S22,1016,18.859999999999996,14.4,23.64793213149521
S22,1017,18.859999999999996,16.4,13.043478260869554
S22,1018,18.859999999999996,18.2,3.499469777306451
S22,1020,18.859999999999996,17.6,6.6808059384941405
S22,1021,18.859999999999996,19.0,-0.7423117709438184
S22,1022,18.859999999999996,18.5,1.908801696712598
S22,1023,18.859999999999996,18.6,1.378579003181307
S22,1024,18.859999999999996,18.3,2.969247083775161
S22,1025,18.859999999999996,18.2,3.499469777306451
S22,1026,18.859999999999996,17.8,5.620360551431577
S22,1027,18.859999999999996,17.5,7.211028632025431
S22,1028,18.859999999999996,17.7,6.150583244962868
S22,1029,18.859999999999996,17.2,8.801696712619284
S22,1030,18.859999999999996,15.5,17.815482502651093
S22,1031,18.859999999999996,13.8,26.829268292682904
S22,1032,18.859999999999996,12.6,33.191940615058314
S22,1033,18.859999999999996,19.4,-2.863202545068944
S22,1034,18.859999999999996,19.3,-2.332979851537672
S22,1035,18.859999999999996,19.0,-0.7423117709438184
S22,1036,18.859999999999996,20.2,-7.104984093319214
S22,1037,18.859999999999996,19.9,-5.51431601272536
S22,1038,18.859999999999996,21.2,-12.407211028632046
S22,1039,18.859999999999996,17.4,7.741251325556721
S22,1040,18.859999999999996,18.3,2.969247083775161
S22,1041,18.859999999999996,17.6,6.6808059384941405
S22,1042,18.859999999999996,16.4,13.043478260869554
S22,1043,18.859999999999996,16.3,13.573700954400824
S22,1044,18.859999999999996,14.8,21.527041357370074
S22,1045,18.859999999999996,11.0,41.67550371155884
S22,1048,18.859999999999996,17.8,5.620360551431577
S22,1049,18.859999999999996,18.8,0.31813361611874436
S22,1052,18.859999999999996,10.0,46.97773064687168
S22,1053,18.859999999999996,10.8,42.735949098621404
S22,1055,18.859999999999996,11.6,38.494167550371145
S22,1056,18.859999999999996,10.5,44.32661717921526
S22,1057,18.859999999999996,10.1,46.44750795334039
S22,1061,18.859999999999996,15.2,19.406150583244948
S22,1062,18.859999999999996,16.5,12.513255567338263
S22,1063,18.859999999999996,17.0,9.862142099681845
S22,1064,18.859999999999996,15.9,15.69459172852596
S22,1065,18.859999999999996,17.1,9.331919406150556
S22,1066,18.859999999999996,16.4,13.043478260869554
S22,1067,18.859999999999996,16.5,12.513255567338263
S22,1068,18.859999999999996,15.6,17.285259809119815
S22,1069,18.859999999999996,15.3,18.875927889713658
S22,1070,18.859999999999996,15.6,17.285259809119815
S22,1071,18.859999999999996,15.3,18.875927889713658
S22,1072,18.859999999999996,14.9,20.99681866383879
S22,1073,18.859999999999996,14.2,24.708377518557782
S22,1074,18.859999999999996,14.8,21.527041357370074
S22,1075,18.859999999999996,13.1,30.540827147401895
S22,1076,18.859999999999996,18.7,0.8483563096500351
S22,1077,18.859999999999996,18.5,1.908801696712598
S22,1078,18.859999999999996,20.7,-9.756097560975629
S22,1079,18.859999999999996,18.0,4.559915164369014
S22,1080,18.859999999999996,17.7,6.150583244962868
S22,1081,18.859999999999996,17.6,6.6808059384941405
S22,1082,18.859999999999996,18.3,2.969247083775161
S22,1083,18.859999999999996,16.4,13.043478260869554
S22,1084,18.859999999999996,15.0,20.46659597030751
S22,1085,18.859999999999996,15.8,16.224814422057243
S22,1086,18.859999999999996,15.1,19.93637327677623
S22,1087,18.859999999999996,13.4,28.95015906680804
S22,1088,18.859999999999996,10.8,42.735949098621404
S22,1091,18.859999999999996,18.5,1.908801696712598
S22,1092,18.859999999999996,18.3,2.969247083775161
S22,1093,18.859999999999996,19.1,-1.2725344644751093
S22,1094,18.859999999999996,17.2,8.801696712619284
S22,1095,18.859999999999996,13.4,28.95015906680804
S22,1096,18.859999999999996,7.6,59.703075291622476
S22,1097,18.859999999999996,17.1,9.331919406150556
S22,1098,18.859999999999996,9.9,47.507953340402956
S22,1099,18.859999999999996,6.8,63.944856839872735
S22,1101,18.859999999999996,5.2,72.42841993637327
S22,1104,18.859999999999996,18.6,1.378579003181307
S22,1104,18.859999999999996,16.6,11.983032873806971
S22,1107,18.859999999999996,18.1,4.029692470837723
S22,1108,18.859999999999996,18.4,2.4390243902438886
S22,1109,18.859999999999996,11.4,39.55461293743371
S22,1110,18.859999999999996,11.2,40.615058324496275
S22,1111,18.859999999999996,17.3,8.271474019087993
S22,1112,18.859999999999996,17.5,7.211028632025431
S22,1113,18.859999999999996,18.6,1.378579003181307
S22,1114,18.859999999999996,17.6,6.6808059384941405
S22,1115,18.859999999999996,17.3,8.271474019087993
S22,1116,18.859999999999996,17.1,9.331919406150556
S22,1117,18.859999999999996,17.4,7.741251325556721
S22,1118,18.859999999999996,17.5,7.211028632025431
S22,1119,18.859999999999996,17.0,9.862142099681845
S22,1120,18.859999999999996,17.2,8.801696712619284
S22,1121,18.859999999999996,17.2,8.801696712619284
S22,1122,18.859999999999996,16.4,13.043478260869554
S22,1123,18.859999999999996,16.3,13.573700954400824
S22,1124,18.859999999999996,16.2,14.103923647932119
S22,1125,18.859999999999996,17.0,9.862142099681845
S22,1126,18.859999999999996,17.2,8.801696712619284
S22,1127,18.859999999999996,17.8,5.620360551431577
S22,1128,18.859999999999996,17.8,5.620360551431577
S22,1129,18.859999999999996,17.8,5.620360551431577
S22,1130,18.859999999999996,17.5,7.211028632025431
S22,1131,18.859999999999996,16.2,14.103923647932119
S22,1132,18.859999999999996,15.2,19.406150583244948
S22,1133,18.859999999999996,15.2,19.406150583244948
S22,1134,18.859999999999996,15.2,19.406150583244948
S22,1135,18.859999999999996,15.9,15.69459172852596
S22,1136,18.859999999999996,15.8,16.224814422057243
S22,1137,18.859999999999996,14.9,20.99681866383879
S22,1138,18.859999999999996,14.8,21.527041357370074
S22,1139,18.859999999999996,15.0,20.46659597030751
S22,1140,18.859999999999996,15.2,19.406150583244948
S22,1141,18.859999999999996,14.5,23.117709437963928
S22,1142,18.859999999999996,11.7,37.963944856839866
S22,1143,18.859999999999996,12.1,35.84305408271472
S22,1144,18.859999999999996,12.2,35.312831389183444
S22,1145,18.859999999999996,11.4,39.55461293743371
S22,1146,18.859999999999996,11.8,37.43372216330857
S22,1147,18.859999999999996,11.5,39.024390243902424
S22,1151,18.859999999999996,10.8,42.735949098621404
S22,1152,18.859999999999996,3.3,82.50265111346765
S22,1153,18.859999999999996,11.6,38.494167550371145
S22,1154,18.859999999999996,12.1,35.84305408271472
S22,1155,18.859999999999996,16.2,14.103923647932119
S22,1156,18.859999999999996,9.5,49.62884411452809
S22,1163,18.859999999999996,15.7,16.755037115588532
S22,1164,18.859999999999996,17.5,7.211028632025431
S22,1165,18.859999999999996,17.6,6.6808059384941405
S22,1166,18.859999999999996,17.7,6.150583244962868
S22,1167,18.859999999999996,16.7,11.452810180275701
S22,1168,18.859999999999996,16.6,11.983032873806971
S22,1169,18.859999999999996,16.8,10.922587486744408
S22,1170,18.859999999999996,16.5,12.513255567338263
S22,1171,18.859999999999996,17.1,9.331919406150556
S22,1172,18.859999999999996,16.5,12.513255567338263
S22,1173,18.859999999999996,17.1,9.331919406150556
S22,1174,18.859999999999996,17.3,8.271474019087993
S22,1175,18.859999999999996,17.3,8.271474019087993
S22,1176,18.859999999999996,17.0,9.862142099681845
S22,1177,18.859999999999996,16.6,11.983032873806971
S22,1178,18.859999999999996,17.3,8.271474019087993
S22,1179,18.859999999999996,17.8,5.620360551431577
S22,1180,18.859999999999996,17.5,7.211028632025431
S22,1181,18.859999999999996,16.1,14.634146341463389
S22,1182,18.859999999999996,17.1,9.331919406150556
S22,1183,18.859999999999996,16.7,11.452810180275701
S22,1184,18.859999999999996,17.3,8.271474019087993
S22,1185,18.859999999999996,17.8,5.620360551431577
S22,1186,18.859999999999996,18.0,4.559915164369014
S22,1187,18.859999999999996,18.0,4.559915164369014
S22,1188,18.859999999999996,17.5,7.211028632025431
S22,1189,18.859999999999996,16.8,10.922587486744408
S22,1190,18.859999999999996,14.8,21.527041357370074
S22,1191,18.859999999999996,13.6,27.88971367974548
S22,1192,18.859999999999996,11.9,36.90349946977729
S22,1193,18.859999999999996,11.0,41.67550371155884
S22,1194,18.859999999999996,7.7,59.1728525980912
S22,1195,18.859999999999996,8.1,57.05196182396606
S22,1196,18.859999999999996,6.7,64.47507953340403
S22,1197,18.859999999999996,10.4,44.85683987274654
S22,1199,18.859999999999996,12.9,31.60127253446446
S22,1200,18.859999999999996,15.4,18.345705196182376
S22,1201,18.859999999999996,15.1,19.93637327677623
S22,1202,18.859999999999996,14.7,22.057264050901367
S22,1203,18.859999999999996,14.9,20.99681866383879
S22,1204,18.859999999999996,10.0,46.97773064687168
S22,1205,18.859999999999996,11.9,36.90349946977729
S22,1206,18.859999999999996,20.6,-9.22587486744436
S22,1207,18.859999999999996,14.7,22.057264050901367
S22,1208,18.859999999999996,14.3,24.17815482502649
S22,1209,18.859999999999996,7.2,61.823966065747605
S22,1210,18.859999999999996,7.3,61.29374337221631
S22,1214,18.859999999999996,8.8,53.340402969247066
S22,1215,18.859999999999996,10.0,46.97773064687168
S22,1216,18.859999999999996,18.2,3.499469777306451
S22,1216,18.859999999999996,18.6,1.378579003181307
S22,1218,18.859999999999996,13.6,27.88971367974548
S22,1219,18.859999999999996,15.4,18.345705196182376
S22,1220,18.859999999999996,15.6,17.285259809119815
S22,1221,18.859999999999996,14.8,21.527041357370074
S22,1222,18.859999999999996,15.7,16.755037115588532
S22,1223,18.859999999999996,16.1,14.634146341463389
S22,1224,18.859999999999996,15.3,18.875927889713658
S22,1225,18.859999999999996,15.3,18.875927889713658
S22,1226,18.859999999999996,15.3,18.875927889713658
S22,1227,18.859999999999996,15.6,17.285259809119815
S22,1228,18.859999999999996,15.5,17.815482502651093
S22,1229,18.859999999999996,15.3,18.875927889713658
S22,1230,18.859999999999996,14.9,20.99681866383879
S22,1231,18.859999999999996,14.5,23.117709437963928
S22,1232,18.859999999999996,15.5,17.815482502651093
S22,1233,18.859999999999996,15.7,16.755037115588532
S22,1234,18.859999999999996,15.8,16.224814422057243
S22,1235,18.859999999999996,15.7,16.755037115588532
S22,1236,18.859999999999996,15.4,18.345705196182376
S22,1237,18.859999999999996,15.3,18.875927889713658
S22,1238,18.859999999999996,15.1,19.93637327677623
S22,1239,18.859999999999996,14.8,21.527041357370074
S22,1240,18.859999999999996,13.8,26.829268292682904
S22,1241,18.859999999999996,12.2,35.312831389183444
S22,1242,18.859999999999996,15.6,17.285259809119815
S22,1243,18.859999999999996,15.5,17.815482502651093
S22,1244,18.859999999999996,17.5,7.211028632025431
S22,1245,18.859999999999996,17.5,7.211028632025431
S22,1246,18.859999999999996,14.2,24.708377518557782
S22,1247,18.859999999999996,11.7,37.963944856839866
S22,1248,18.859999999999996,12.3,34.78260869565216
S22,1258,18.859999999999996,9.0,52.27995758218451
S22,1259,18.859999999999996,15.1,19.93637327677623
S22,1260,18.859999999999996,15.0,20.46659597030751
S22,1262,18.859999999999996,11.8,37.43372216330857
S22,1274,18.859999999999996,10.9,42.20572640509012
S22,1275,18.859999999999996,13.0,31.071049840933178
S22,1276,18.859999999999996,12.5,33.72216330858959
S22,1277,18.859999999999996,12.7,32.66171792152703
S22,1278,18.859999999999996,12.3,34.78260869565216
S22,1279,18.859999999999996,11.1,41.14528101802756
S22,1281,18.859999999999996,17.6,6.6808059384941405
S22,1282,18.859999999999996,18.4,2.4390243902438886
S22,1283,18.859999999999996,18.2,3.499469777306451
S22,1284,18.859999999999996,18.5,1.908801696712598
S22,1285,18.859999999999996,18.4,2.4390243902438886
S22,1286,18.859999999999996,18.3,2.969247083775161
S22,1287,18.859999999999996,18.7,0.8483563096500351
S22,1288,18.859999999999996,18.8,0.31813361611874436
S22,1289,18.859999999999996,18.8,0.31813361611874436
S22,1290,18.859999999999996,18.9,-0.21208907741252764
S22,1291,18.859999999999996,18.9,-0.21208907741252764
S22,1292,18.859999999999996,19.0,-0.7423117709438184
S22,1293,18.859999999999996,19.6,-3.9236479321315256
S22,1294,18.859999999999996,20.2,-7.104984093319214
S22,1295,18.859999999999996,19.7,-4.453870625662797
S22,1296,18.859999999999996,18.0,4.559915164369014
S22,1297,18.859999999999996,17.2,8.801696712619284
S22,1298,18.859999999999996,16.4,13.043478260869554
S22,1299,18.859999999999996,15.0,20.46659597030751
S22,1301,18.859999999999996,14.4,23.64793213149521
S22,1302,18.859999999999996,12.9,31.60127253446446
S22,1303,18.859999999999996,10.7,43.2661717921527
S22,1306,18.859999999999996,13.6,27.88971367974548
S22,1307,18.859999999999996,12.4,34.25238600212088
S22,1307,18.859999999999996,12.1,35.84305408271472
S22,1308,18.859999999999996,12.3,34.78260869565216
S22,1311,18.859999999999996,10.0,46.97773064687168
S22,1313,18.859999999999996,11.2,40.615058324496275
S22,1314,18.859999999999996,10.9,42.20572640509012
S22,1320,18.859999999999996,11.3,40.08483563096499
S22,1322,18.859999999999996,18.4,2.4390243902438886
S22,1323,18.859999999999996,19.8,-4.984093319194089
S22,1324,18.859999999999996,15.3,18.875927889713658
S22,1325,18.859999999999996,18.1,4.029692470837723
S22,1326,18.859999999999996,19.8,-4.984093319194089
S22,1327,18.859999999999996,19.9,-5.51431601272536
S22,1328,18.859999999999996,19.1,-1.2725344644751093
S22,1330,18.859999999999996,16.7,11.452810180275701
