ship_id,NOON_UTC,RPM,V_actual,V_ref,speed_loss_pct
S11,325,48.6,14.6,13.909530589422578,-4.964002243918171
S11,326,42.6,12.5,12.401601614706927,-0.7934328835106575
S11,333,52.4,13.5,14.864552273409158,9.179908337031941
S11,334,45.5,11.6,13.130433952486158,11.655623553830683
S11,346,60.9,17.8,17.000784987589665,-4.701047704525125
S11,347,58.4,17.8,16.37248124812481,-8.719012898785202
S11,349,60.0,16.9,16.77459564138232,-0.7475849868375436
S11,350,60.1,17.7,16.79972779096091,-5.3588499780542795
S11,351,61.0,18.0,17.025917137168257,-5.721177044291384
S11,352,57.9,17.1,16.24682050023184,-5.251362872852478
S11,353,48.6,14.7,13.909530589422578,-5.682933766136785
S11,354,54.4,16.1,15.367195264981042,-4.768630334833344
S11,355,54.1,16.2,15.29179881624526,-5.939138976834504
S11,356,54.1,16.4,15.29179881624526,-7.247029581486777
S11,357,54.8,16.5,15.467723863295419,-6.673742987836438
S11,358,53.8,16.2,15.216402367509476,-6.464061666709939
S11,359,53.8,15.8,15.216402367509476,-3.835319403334394
S11,360,51.9,15.0,14.738891525516186,-1.7715611383107022
S11,361,46.3,13.2,13.33149114911491,0.9863198920822966
S11,362,49.0,14.5,14.010059187736955,-3.4970645426815308
S11,363,49.4,13.76,14.110587786051331,2.4845725165176775
S11,364,49.9,14.67,14.236248533944302,-3.0468101552279
S11,365,49.1,14.4,14.035191337315549,-2.5992425319812327
S11,366,49.9,15.08,14.236248533944302,-5.926782354521933
S11,367,50.5,15.04,14.387041431415868,-4.538518719757877
S11,368,53.0,15.2,15.015345170880723,-1.2297741211928832
S11,369,43.6,12.32,12.652923110492868,2.6311952391205122
S11,374,50.2,14.37,14.311644982680086,-0.40774500339083525
S11,375,57.0,16.08,16.020631154024493,-0.370577447322304
S11,376,56.4,16.36,15.869838256552926,-3.088637297514215
S11,377,52.5,15.9,14.889684422987752,-6.785339086518524
S11,411,52.7,15.38,14.93994872214494,-2.9454671233428553
S11,412,47.3,13.46,13.582812644900853,0.9041768307608787
S11,416,44.3,5.86,12.828848157543026,54.3216980352638
S11,417,58.0,18.17,16.271952649810434,-11.6645333909061
S11,418,61.0,18.52,17.025917137168257,-8.775344381126466
S11,418,61.0,18.65,17.025917137168257,-9.53888621533523
S11,419,60.0,18.67,16.77459564138232,-11.299255130429424
S11,420,60.0,18.91,16.77459564138232,-12.729990065153734
S11,421,59.0,18.88,16.523274145596375,-14.263068164560572
S11,422,61.0,18.54,17.025917137168257,-8.892812355620121
S11,423,61.0,17.83,17.025917137168257,-4.722699261095288
S11,424,61.0,19.08,17.025917137168257,-12.064447666948857
S11,425,60.7,19.04,16.950520688432476,-12.326932900612567
S11,426,59.8,18.96,16.724331342225128,-13.367761090276412
S11,427,61.0,19.13,17.025917137168257,-12.358117603183004
S11,428,61.0,18.97,17.025917137168257,-11.418373807233746
S11,429,60.5,19.05,16.900256389275288,-12.720183417388364
S11,430,60.9,18.75,17.000784987589665,-10.289024969654271
S11,431,60.8,17.65,16.975652838011072,-3.9724372807563566
S11,432,61.1,18.09,17.051049286746853,-6.093177585620404
S11,433,61.1,18.54,17.051049286746853,-8.732311356406978
S11,434,61.0,18.39,17.025917137168257,-8.0118025469177
S11,435,60.9,18.58,17.000784987589665,-9.28907114326273
S11,436,60.9,18.46,17.000784987589665,-8.583221383456957
S11,437,60.6,17.3,16.92538853885388,-2.2133108512467117
S11,438,61.1,18.48,17.051049286746853,-8.380426853635441
S11,439,61.0,18.25,17.025917137168257,-7.189526725462097
S11,440,47.4,16.13,13.607944794479447,-18.533696628044186
S11,444,56.0,17.08,15.76930965823855,-8.311653269340734
S11,445,57.9,17.54,16.24682050023184,-7.959585075428785
S11,446,57.0,17.09,16.020631154024493,-6.674948294448901
S11,456,47.4,12.93,13.607944794479447,4.9819778424915455
S11,464,51.7,17.72,14.688627226359,-20.6375499011994
S11,465,56.1,16.49,15.794441807817144,-4.4038162326103985
S11,466,54.3,15.79,15.342063115402446,-2.919665244681812
S11,467,52.0,15.08,14.764023675094782,-2.1401775820654785
S11,468,51.9,15.25,14.738891525516186,-3.4677538239492134
S11,469,51.7,15.12,14.688627226359,-2.9367807283371845
S11,470,51.4,15.08,14.613230777623215,-3.1941548688297865
S11,471,51.1,15.12,14.537834328887433,-4.004486899095918
S11,472,51.4,15.42,14.613230777623215,-5.52081353298112
S11,473,50.9,15.2,14.487570029730245,-4.917525636167847
S11,474,51.0,15.25,14.512702179308839,-5.080362096469856
S11,475,50.0,15.16,14.261380683522898,-6.3010681533474235
S11,476,50.0,14.92,14.261380683522898,-4.618201639046407
S11,477,50.2,15.04,14.311644982680086,-5.089247380027707
S11,478,51.7,15.0,14.688627226359,-2.1198221511281643
S11,479,50.6,14.41,14.412173580994462,0.015081562695918614
S11,480,49.1,14.66,14.035191337315549,-4.451728855475337
S11,481,44.7,13.63,12.929376755857405,-5.418847771028037
S11,507,56.0,17.36,15.76930965823855,-10.087254142608623
S11,513,55.3,18.21,15.59338461118839,-16.78029147651606
S11,514,58.1,17.6,16.297084799389026,-7.994774627790005
S11,533,45.0,11.33,13.004773204593187,12.878142342395249
S11,536,55.4,17.98,15.618516760766983,-15.119766335078358
S11,537,61.2,18.35,17.07618143632545,-7.459621862325798
S11,538,60.7,18.42,16.950520688432476,-8.669228152798517
S11,541,60.3,18.39,16.8499920901181,-9.139517108646352
S11,542,60.4,18.3,16.875124239696696,-8.44364604410708
S11,543,59.7,18.04,16.699199192646535,-8.02913236668189
S11,544,60.8,19.7,16.975652838011072,-16.04855605840795
S11,548,47.0,15.86,13.507416196165071,-17.416978715017734
S11,549,61.0,18.34,17.025917137168257,-7.718132610683553
S11,550,60.9,18.44,17.000784987589665,-8.465579756822661
S11,551,60.6,18.29,16.92538853885388,-8.062511876838277
S11,552,60.9,18.44,17.000784987589665,-8.465579756822661
S11,553,61.3,16.83,17.10131358590404,1.5865072851928532
S11,554,60.5,17.87,16.900256389275288,-5.738040822505516
S11,555,60.4,18.13,16.875124239696696,-7.436246053533396
S11,556,60.7,18.22,16.950520688432476,-7.489323395439125
S11,557,59.7,17.96,16.699199192646535,-7.550067478137857
S11,558,59.1,17.92,16.54840629517497,-8.288373395962289
S11,560,48.0,14.46,13.758737691951014,-5.096850625033951
S11,561,48.0,13.52,13.758737691951014,1.7351714764551254
S11,563,58.6,18.03,16.422745547282,-9.786758542234171
S11,564,59.2,18.17,16.573538444753567,-9.632593308713764
S11,565,59.9,18.25,16.749463491803724,-8.958713865256385
S11,566,61.2,18.5,17.07618143632545,-8.338038389810743
S11,572,59.6,18.08,16.674067043067943,-8.431853808075914
S11,573,59.1,18.6,16.54840629517497,-12.397530422148357
S11,574,55.3,16.79,15.59338461118839,-7.673865672196836
S11,576,52.0,14.36,14.764023675094782,2.7365417719853973
S11,580,46.6,14.11,13.406887597850695,-5.2444118518754745
S11,581,48.7,14.71,13.934662739001173,-5.564090610020777
S11,582,49.0,13.84,14.010059187736955,1.2138363261577678
S11,583,48.9,13.67,13.98492703815836,2.251903333489488
S11,584,48.8,13.6,13.959794888579767,2.577365150788198
S11,585,48.2,13.58,13.809001991108202,1.6583529443739624
S11,586,47.2,13.12,13.55768049532226,3.228284480322949
S11,589,45.1,11.83,13.029905354171781,9.208857022032072
S11,590,48.9,13.08,13.98492703815836,6.470731207172091
S11,591,49.0,14.4,14.010059187736955,-2.783291683766488
S11,592,48.9,14.08,13.98492703815836,-0.6798245109340176
S11,593,48.9,14.71,13.98492703815836,-5.184674613340872
S11,594,49.2,14.56,14.060323486894145,-3.55380524190366
S11,595,48.2,14.33,13.809001991108202,-3.772886767829243
S11,597,43.4,12.41,12.60265881133568,1.5287156005714366
S11,598,43.1,12.38,12.527262362599897,1.1755350717292203
S11,627,42.4,12.0,12.351337315549737,2.844528544349768
S11,628,44.2,10.5,12.803716007964434,17.992557836579852
S11,660,53.5,15.52,15.141005918773693,-2.503097107678839
S11,661,46.3,13.97,13.33149114911491,-4.789478114212913
S11,666,51.8,14.78,14.713759375937592,-0.4501951022166054
S11,667,56.8,17.04,15.970366854867303,-6.6976116131402685
S11,668,58.3,17.78,16.347349098546218,-8.763811752091293
S11,669,58.4,17.75,16.37248124812481,-8.413622413114453
S11,670,58.2,17.0,16.322216948967622,-4.1525183322308905
S11,671,58.6,17.67,16.422745547282,-7.594676840891728
S11,672,59.5,18.17,16.648934893489347,-9.13611060552273
S11,673,59.7,18.38,16.699199192646535,-10.065158142994076
S11,674,59.4,18.57,16.62380274391075,-11.707292766103924
S11,676,57.0,18.35,16.020631154024493,-14.539806975022676
S11,677,59.5,17.88,16.648934893489347,-7.39425743680496
S11,679,56.7,17.84,15.94523470528871,-11.882956442672082
S11,680,56.6,16.39,15.920102555710114,-2.95159809835111
S11,681,56.6,16.67,15.920102555710114,-4.710380738225328
S11,682,56.8,16.78,15.970366854867303,-5.0695964124702995
S11,683,56.5,16.96,15.89497040613152,-6.700418853611977
S11,684,57.2,17.0,16.07089545318168,-5.781286733679654
S11,685,57.1,16.83,16.04576330360309,-4.88750009306699
S11,686,57.0,17.0,16.020631154024493,-6.11317267440792
S11,687,56.8,17.17,15.970366854867303,-7.5116192134752735
S11,688,52.2,15.65,14.81428797425197,-5.641256786694999
S11,689,52.2,15.21,14.81428797425197,-2.6711511645770605
S11,690,44.2,13.39,12.803716007964434,-4.579014339828171
S11,694,54.7,14.0,15.442591713716824,9.341642519988714
S11,695,60.6,18.67,16.92538853885388,-10.307659745247179
S11,698,54.2,14.61,15.316930965823854,4.615356479709972
S11,705,47.7,15.27,13.683341243215231,-11.595550593839786
S11,708,53.4,16.88,15.1158737691951,-11.670686443545481
S11,710,55.3,16.38,15.59338461118839,-5.044545545597628
S11,711,60.5,18.12,16.900256389275288,-7.217308321421374
S11,712,60.5,17.71,16.900256389275288,-4.791309623199366
S11,713,54.1,15.92,15.29179881624526,-4.108092130321319
S11,714,53.5,15.96,15.141005918773693,-5.409112747329536
S11,715,56.9,17.0,15.995499004445897,-6.279897834227651
S11,716,55.0,16.52,15.517988162452607,-6.457098865250233
S11,717,52.9,15.83,14.990213021302129,-5.602235121705582
S11,718,53.0,15.88,15.015345170880723,-5.758474542404154
S11,719,52.7,15.83,14.93994872214494,-5.957525654259904
S11,720,53.4,15.44,15.1158737691951,-2.1442771734799924
S11,721,53.4,15.29,15.1158737691951,-1.1519428745148343
S11,722,48.2,16.88,13.809001991108202,-22.239101789320134
S11,723,55.6,17.1,15.668781059924173,-9.134207278806372
S11,724,61.3,17.54,17.10131358590404,-2.5652205714627123
S11,728,60.3,17.4,16.8499920901181,-3.2641434306931103
S11,729,59.4,16.38,16.62380274391075,1.4665882870876605
S11,730,59.6,17.24,16.674067043067943,-3.3940906886741575
S11,731,50.2,14.42,14.311644982680086,-0.7571108523935919
S11,732,44.9,12.2,12.979641055014593,6.006645728568778
S11,733,47.2,12.16,13.55768049532226,10.309141713470044
S11,734,42.6,10.88,12.401601614706927,12.269396018192317
S11,736,46.9,12.76,13.482284046586477,5.3572825204595
S11,737,50.1,14.21,14.286512833101492,0.5355598948136086
S11,850,51.7,15.37,14.688627226359,-4.63877776418932
S11,852,42.9,13.33,12.476998063442709,-6.836595888049109
S11,860,46.2,13.27,13.306358999536318,0.27324529225151284
S11,863,61.1,18.39,17.051049286746853,-7.852600099478127
S11,864,59.9,17.96,16.749463491803724,-7.227315124383823
S11,865,59.7,17.52,16.699199192646535,-4.915210591145607
S11,866,60.2,17.54,16.824859940539504,-4.25049636067023
S11,867,57.9,17.2,16.24682050023184,-5.866867918892538
S11,868,59.0,17.71,16.523274145596375,-7.1821470971593175
S11,869,59.6,17.92,16.674067043067943,-7.472279880570838
S11,870,58.4,17.54,16.37248124812481,-7.130982373297319
S11,871,58.2,17.28,16.322216948967622,-5.867971575349995
S11,872,54.6,16.96,15.41745956413823,-10.005153115172071
S11,873,56.1,16.92,15.794441807817144,-7.126292944558417
S11,874,56.4,16.46,15.869838256552926,-3.7187634423645552
S11,875,54.4,16.15,15.367195264981042,-5.093998752022249
S11,876,58.0,17.78,16.271952649810434,-9.267771254282357
S11,880,61.0,17.6,17.025917137168257,-3.37181755441825
S11,882,60.8,18.25,16.975652838011072,-7.506911069337317
S11,883,60.2,17.88,16.824859940539504,-6.27131556036395
S11,884,60.0,18.25,16.77459564138232,-8.795468994661853
S11,885,55.3,16.32,15.59338461118839,-4.659766990485557
S11,888,42.7,12.33,12.42673376428552,0.7784327412206561
S11,889,48.2,14.59,13.809001991108202,-5.655716534726352
S11,890,53.9,16.35,15.24153451708807,-7.272663271989929
S11,896,44.9,14.0,12.979641055014593,-7.861226213117802
S11,897,42.9,14.08,12.476998063442709,-12.847657172072877
S11,898,42.5,13.23,12.376469465128332,-6.896397533048959
S11,901,51.1,14.83,14.537834328887433,-2.0096918461370734
S11,902,51.0,14.61,14.512702179308839,-0.6704321461917736
S11,903,50.2,15.91,14.311644982680086,-11.168213152675595
S11,904,50.1,15.67,14.286512833101492,-9.683868856317428
S11,905,50.1,14.58,14.286512833101492,-2.054295336637404
S11,906,49.0,14.78,14.010059187736955,-5.495628547643652
S11,907,49.5,13.71,14.135719935629925,3.0116607966805575
S11,908,50.0,13.57,14.261380683522898,4.847922503896798
S11,909,51.9,14.17,14.738891525516186,3.8597985780091575
S11,910,53.0,15.78,15.015345170880723,-5.0924891863436645
S11,911,50.6,14.58,14.412173580994462,-1.1644768088753297
S11,912,49.9,14.83,14.236248533944302,-4.170701745196304
S11,913,48.5,14.7,13.884398439843984,-5.874230444262443
S11,914,48.1,14.3,13.783869841529608,-3.7444503205865836
S11,915,48.6,14.33,13.909530589422578,-3.0228871339279064
S11,916,47.3,14.83,13.582812644900853,-9.182099375915014
S11,917,45.9,14.46,13.230962550800534,-9.289100807900818
S11,918,42.4,13.25,12.351337315549737,-7.275833065613798
S11,921,46.8,14.54,13.457151897007881,-8.046636548948245
S11,933,44.4,12.76,12.85398030712162,0.7311377867099415
S11,935,42.5,12.69,12.376469465128332,-2.5332792663938917
S11,945,50.1,13.0,14.286512833101492,9.005086462531809
S11,946,48.7,12.33,13.934662739001173,11.515619495475452
S11,949,60.0,17.69,16.77459564138232,-5.4570874803051135
S11,952,56.0,16.06,15.76930965823855,-1.8433929452934559
S11,953,58.2,16.57,16.322216948967622,-1.5180722802979938
S11,954,50.7,14.27,14.437305730573057,1.158843164336149
S11,955,60.2,18.46,16.824859940539504,-9.718595371606193
S11,966,57.4,16.13,16.12115975233887,-0.05483630084273223
S11,967,59.4,16.09,16.62380274391075,3.2110748192454444
S11,968,61.3,17.97,17.10131358590404,-5.0796473015498815
S11,980,44.5,9.93,12.879112456700216,22.898413742524422
S11,982,44.4,13.13,12.85398030712162,-2.147348029819637
S11,990,45.2,13.26,13.055037503750375,-1.5699878011897257
S11,994,42.6,10.58,12.401601614706927,14.688438407396578
S11,999,50.0,13.94,14.261380683522898,2.2535032943494056
S11,1000,52.0,15.44,14.764023675094782,-4.57853725909091
S11,1001,51.2,15.38,14.562966478466029,-5.610350904412939
S11,1002,51.0,16.57,14.512702179308839,-14.175842618918397
S11,1003,51.0,15.25,14.512702179308839,-5.080362096469856
S11,1004,51.0,15.09,14.512702179308839,-3.9778796089003357
S11,1005,51.0,14.96,14.512702179308839,-3.082112587750108
S11,1006,51.0,15.04,14.512702179308839,-3.6333538315348557
S11,1007,51.0,15.38,14.512702179308839,-5.976129117620097
S11,1008,51.0,14.87,14.512702179308839,-2.4619661884922417
S11,1009,51.0,15.0,14.512702179308839,-3.357733209642482
S11,1010,50.0,15.17,14.261380683522898,-6.371187591443298
S11,1011,49.3,15.04,14.085455636472737,-6.776808561702288
S11,1012,48.6,14.88,13.909530589422578,-6.977010506130308
S11,1013,48.6,15.83,13.909530589422578,-13.806859967207172
S11,1018,42.8,13.38,12.451865913864113,-7.453775141462839
S11,1019,42.8,12.83,12.451865913864113,-3.0367664473070364
S11,1020,45.0,13.04,13.004773204593187,-0.27087589189460326
S11,1021,45.6,13.33,13.155566102064752,-1.325932282821879
S11,1022,46.1,13.0,13.281226849957724,2.1174764435156015
S11,1023,46.1,13.7,13.281226849957724,-3.1531209787566303
S11,1024,45.1,13.54,13.029905354171781,-3.914799317133192
S11,1025,44.7,13.5,12.929376755857405,-4.4133855399030395
S11,1026,44.6,13.17,12.90424460627881,-2.059441694028963
S11,1027,45.4,13.63,13.105301802907563,-4.0037093764298275
S11,1028,46.1,13.71,13.281226849957724,-3.2284152276462454
S11,1029,46.4,13.92,13.356623298693505,-4.217957553400513
S11,1030,51.3,15.3,14.588098628044621,-4.880014799096558
S11,1031,46.3,12.3,13.33149114911491,7.737252626713039
S11,1039,55.2,15.67,15.568252461609797,-0.6535578648991293
S11,1040,60.0,16.0,16.77459564138232,4.6176710183786485
S11,1041,55.6,16.29,15.668781059924173,-3.9646921971786884
S11,1044,55.6,16.36,15.668781059924173,-4.411440414109476
S11,1045,55.2,16.52,15.568252461609797,-6.113387104539476
S11,1048,45.2,13.35,13.055037503750375,-2.259376858663863
S11,1049,49.3,14.52,14.085455636472737,-3.0850572018562006
S11,1051,55.6,16.09,15.668781059924173,-2.6882687202335895
S11,1052,57.3,17.04,16.096027602760273,-5.864629587724155
S11,1053,57.9,17.29,16.24682050023184,-6.420822460328603
S11,1054,57.8,17.12,16.221688350653245,-5.5377198102229634
S11,1055,58.0,17.13,16.271952649810434,-5.273167693242774
S11,1056,58.9,17.44,16.49814199601778,-5.708873182262356
S11,1057,58.7,17.5,16.447877696860594,-6.396705535694884
S11,1058,58.4,17.56,16.37248124812481,-7.253138567565615
S11,1059,58.8,17.58,16.473009846439187,-6.72002362579841
S11,1060,58.4,17.6,16.37248124812481,-7.4974509561022264
S11,1061,58.6,17.04,16.422745547282,-3.758533863542432
S11,1062,59.0,17.0,16.523274145596375,-2.8851779024115367
S11,1063,59.0,14.56,16.523274145596375,11.881871161228705
S11,1071,60.7,16.08,16.950520688432476,5.135657508306199
S11,1072,59.0,15.52,16.523274145596375,6.071884644386646
S11,1073,59.0,17.08,16.523274145596375,-3.3693434454816984
S11,1074,56.7,16.48,15.94523470528871,-3.3537624537688333
S11,1075,45.6,13.08,13.155566102064752,0.5744040315596267
S11,1077,51.4,1.79,14.613230777623215,87.75082644461504
S11,1079,51.8,15.78,14.713759375937592,-7.246554716710286
S11,1080,43.6,13.69,12.652923110492868,-8.196342303282476
S11,1084,45.1,12.86,13.029905354171781,1.3039646072132296
S11,1089,42.7,12.0,12.42673376428552,3.433997801674605
S11,1092,54.2,16.79,15.316930965823854,-9.617259733447607
S11,1093,59.9,18.21,16.749463491803724,-8.719900245825691
S11,1093,61.0,18.7,17.025917137168257,-9.832556151569378
S11,1094,61.0,18.71,17.025917137168257,-9.891290138816215
S11,1095,60.9,18.44,17.000784987589665,-8.465579756822661
S11,1096,61.0,18.13,17.025917137168257,-6.484718878500149
S11,1097,60.9,17.87,17.000784987589665,-5.11279339774517
S11,1098,60.9,18.0,17.000784987589665,-5.8774639708681
S11,1099,60.7,19.74,16.950520688432476,-16.45659955137038
S11,1100,61.3,18.04,17.10131358590404,-5.4889725831919804
S11,1105,60.7,17.63,16.950520688432476,-4.008604361228967
S11,1106,61.2,18.48,17.07618143632545,-8.220916186146084
S11,1107,61.0,18.33,17.025917137168257,-7.659398623436715
S11,1108,61.0,18.65,17.025917137168257,-9.53888621533523
S11,1109,61.1,18.58,17.051049286746853,-8.966901024921334
S11,1110,61.1,18.25,17.051049286746853,-7.031536259677855
S11,1111,61.2,17.87,17.07618143632545,-4.6486889743739495
S11,1112,61.4,17.33,17.126445735482633,-1.1885377016413887
S11,1116,59.6,18.04,16.674067043067943,-8.191960326199645
S11,1117,59.8,17.74,16.724331342225128,-6.073000091851438
S11,1118,59.1,17.54,16.54840629517497,-5.992079763681824
S11,1119,51.7,15.08,14.688627226359,-2.6644612026008483
S11,1120,53.5,15.7,15.141005918773693,-3.6919216875359373
S11,1121,49.6,14.46,14.160852085208521,-2.112499396162392
S11,1123,58.1,17.65,16.297084799389026,-8.301577964800755
S11,1126,55.8,16.92,15.71904535908136,-7.640124533547548
S11,1127,45.5,10.0,13.130433952486158,23.841054787785072
S11,1128,58.0,18.09,16.271952649810434,-11.17288987570122
S11,1130,53.3,15.33,15.090741619616505,-1.5854646936137462
S11,1131,52.0,15.65,14.764023675094782,-6.000913737355754
S11,1132,51.6,15.45,14.663495076780405,-5.363693438033214
S11,1140,53.3,16.26,15.090741619616505,-7.748183686768407
S11,1141,48.0,14.75,13.758737691951014,-7.204602124429509
S11,1142,49.0,15.04,14.010059187736955,-7.351437980822767
S11,1143,46.0,14.13,13.256094700379128,-6.592479303847148
S11,1145,42.6,12.25,12.401601614706927,1.2224357741595555
S11,1147,43.7,13.6,12.678055260071464,-7.271972877670982
S11,1149,42.7,12.56,12.42673376428552,-1.0724156342472506
S11,1151,57.0,16.85,16.020631154024493,-5.176879974339623
S11,1152,57.0,17.4,16.020631154024493,-8.609953207923391
S11,1153,57.2,16.96,16.07089545318168,-5.532389588423943
S11,1154,57.4,16.29,16.12115975233887,-1.0473207278814707
S11,1155,57.4,16.58,16.12115975233887,-2.8461987518891774
S11,1156,57.4,16.92,16.12115975233887,-4.955228159346516
S11,1157,57.4,16.75,16.12115975233887,-3.900713455617847
S11,1158,57.4,16.92,16.12115975233887,-4.955228159346516
S11,1159,57.4,17.17,16.12115975233887,-6.505985076594543
S11,1160,57.4,17.2,16.12115975233887,-6.692075906664292
S11,1161,57.3,17.04,16.096027602760273,-5.864629587724155
S11,1162,57.4,16.8,16.12115975233887,-4.210864839067456
S11,1163,57.3,16.79,16.096027602760273,-4.31145133673055
S11,1164,57.4,16.88,16.12115975233887,-4.707107052586815
S11,1165,57.4,17.4,16.12115975233887,-7.9326814404627095
S11,1166,57.4,17.4,16.12115975233887,-7.9326814404627095
S11,1167,57.3,17.33,16.096027602760273,-7.666316358876732
S11,1168,57.4,17.33,16.12115975233887,-7.4984695036332605
S11,1169,57.3,17.28,16.096027602760273,-7.35568070867803
S11,1170,57.4,17.21,16.12115975233887,-6.754106183354222
S11,1171,57.4,17.13,16.12115975233887,-6.257863969834842
S11,1172,57.4,16.42,16.12115975233887,-1.8537143248504608
S11,1173,57.4,16.29,16.12115975233887,-1.0473207278814707
S11,1174,55.3,14.92,15.59338461118839,4.318399295462962
S11,1175,53.9,15.58,15.24153451708807,-2.220678518507826
S11,1176,53.9,15.5,15.24153451708807,-1.6957969856785167
S11,1177,53.4,15.0,15.1158737691951,0.7665701034844604
S11,1178,53.4,16.04,15.1158737691951,-6.1136143693406115
S11,1179,52.3,16.17,14.839420123830562,-8.966522041064575
S11,1180,52.3,15.67,14.839420123830562,-5.59711814369089
S11,1181,51.6,15.88,14.663495076780405,-8.296145747311819
S11,1182,48.5,14.83,13.884398439843984,-6.8105331624770145
S11,1183,47.3,15.11,13.582812644900853,-11.243528089688185
S11,1187,51.3,15.13,14.588098628044621,-3.714681301328819
S11,1189,47.6,17.4,13.658209093636636,-27.39591172393652
S11,1191,54.0,17.06,15.266666666666666,-11.746724890829693
S11,1196,45.7,14.18,13.180698251643348,-7.5815539456118035
S11,1197,50.3,15.5,14.336777132258678,-8.11355897500837
S11,1198,53.2,15.33,15.065609470037913,-1.7549275420148127
S11,1202,61.1,17.67,17.051049286746853,-3.629986066219609
S11,1203,60.8,17.88,16.975652838011072,-5.327318899712391
S11,1204,60.8,17.33,16.975652838011072,-2.08738459351318
S11,1205,61.0,18.38,17.025917137168257,-7.9530685596708635
S11,1206,60.9,18.67,17.000784987589665,-9.81845846311709
S11,1217,60.0,18.13,16.77459564138232,-8.080101527299687
S11,1218,60.0,18.17,16.77459564138232,-8.318557349753757
S11,1219,59.5,18.09,16.648934893489347,-8.655599386566097
S11,1220,58.5,17.25,16.397613397703402,-5.198235753112585
S11,1221,60.2,17.63,16.824859940539504,-4.785419090000921
S11,1222,60.2,16.96,16.824859940539504,-0.8032165494280091
S11,1223,60.2,16.83,16.824859940539504,-0.030550384839217914
S11,1224,57.2,15.78,16.07089545318168,1.8100761966197132
S11,1225,58.1,16.21,16.297084799389026,0.5343581411093223
S11,1226,58.6,16.39,16.422745547282,0.19939143054808645
S11,1227,57.6,16.58,16.171424051496057,-2.5265304230652634
S11,1228,56.8,16.44,15.970366854867303,-2.940653457748018
S11,1229,45.9,13.33,13.230962550800534,-0.7485279231893366
S11,1240,59.0,18.79,16.523274145596375,-13.718381928606629
S11,1242,56.7,17.0,15.94523470528871,-6.614924861290662
S11,1243,53.7,16.08,15.191270217930883,-5.850266431441068
S11,1244,44.8,12.92,12.954508905435997,0.26638528475221745
S11,1250,49.2,14.67,14.060323486894145,-4.33614855073672
S11,1253,44.4,12.25,12.85398030712162,4.698780398683132
S11,1260,57.3,16.25,16.096027602760273,-0.9565863145843668
S11,1261,58.4,16.42,16.37248124812481,-0.2902354942726477
S11,1262,56.3,15.96,15.844706106974332,-0.7276492996920918
S11,1265,59.6,17.17,16.674067043067943,-2.9742770953906974
S11,1266,61.4,17.32,17.126445735482633,-1.1301484704229112
S11,1267,60.8,17.12,16.975652838011072,-0.8503187675098623
S11,1268,60.6,17.17,16.92538853885388,-1.4452339488963089
S11,1269,60.3,17.13,16.8499920901181,-1.6617687912513228
S11,1270,60.2,17.0,16.824859940539504,-1.0409599846860889
S11,1271,60.3,16.88,16.8499920901181,-0.1780885695459619
S11,1272,60.2,16.96,16.824859940539504,-0.8032165494280091
S11,1273,59.8,17.0,16.724331342225128,-1.6483089944461446
S11,1274,60.7,17.28,16.950520688432476,-1.9437710358500722
S11,1275,60.5,17.42,16.900256389275288,-3.0753593244569766
S11,1276,60.8,17.48,16.975652838011072,-2.9710030406584305
S11,1277,60.7,17.29,16.950520688432476,-2.0027662737180294
S11,1278,60.8,16.71,16.975652838011072,1.5649049880204564
S11,1279,60.5,17.36,16.900256389275288,-2.720335124717157
S11,1280,60.7,17.75,16.950520688432476,-4.7165472156445984
S11,1281,60.6,17.71,16.92538853885388,-4.635707235582617
S11,1282,60.7,17.72,16.950520688432476,-4.539561502040685
S11,1283,60.8,17.71,16.975652838011072,-4.325884659614465
S11,1284,60.6,17.83,16.92538853885388,-5.344701299290672
S11,1285,60.7,17.75,16.950520688432476,-4.7165472156445984
S11,1286,60.6,17.5,16.92538853885388,-3.39496762409349
S11,1287,60.9,17.35,17.000784987589665,-2.054111105253427
S11,1288,60.6,17.0,16.92538853885388,-0.44082569197653343
S11,1289,60.7,17.04,16.950520688432476,-0.5278853270188096
S11,1290,61.0,17.21,17.025917137168257,-1.0811920517919336
S11,1291,58.8,17.09,16.473009846439187,-3.7454609650110915
S11,1292,59.8,18.5,16.724331342225128,-10.61727743513257
S11,1293,60.4,17.48,16.875124239696696,-3.584422560163482
S11,1294,58.9,17.13,16.49814199601778,-3.8298737162932297
S11,1295,58.7,16.92,16.447877696860594,-2.870414723654721
S11,1296,48.7,14.71,13.934662739001173,-5.564090610020777
S11,1300,48.5,13.14,13.884398439843984,5.361402174312339
S11,1305,61.4,17.86,17.126445735482633,-4.2831669562213115
S11,1306,45.3,12.38,13.08016965332897,5.352909571404312
S11,1312,58.0,17.25,16.271952649810434,-6.0106329660500855
S11,1313,59.4,0.81,16.62380274391075,95.12746865155928
S11,1314,59.6,17.46,16.674067043067943,-4.713504838993679
S11,1315,61.0,18.17,17.025917137168257,-6.719654827487479
S11,1316,61.0,18.04,17.025917137168257,-5.956112993278693
S11,1317,61.0,18.54,17.025917137168257,-8.892812355620121
S11,1318,60.8,19.6,16.975652838011072,-15.45947709364447
S11,1319,61.2,19.83,17.07618143632545,-16.12666493351064
S11,1320,60.9,18.54,17.000784987589665,-9.053787889994139
S11,1321,60.5,18.17,16.900256389275288,-7.51316182120455
