ship_id,day,type,severity,value,threshold,mean,std
S9,194.0,HIGH_SPEED_LOSS,HIGH,178.53,20.0,,
S9,195.0,HIGH_SPEED_LOSS,HIGH,195.8166666666667,20.0,,
S9,196.0,HIGH_SPEED_LOSS,HIGH,242.51666666666668,20.0,,
S9,197.0,HIGH_SPEED_LOSS,HIGH,270.26,20.0,,
S9,198.0,HIGH_SPEED_LOSS,HIGH,231.22666666666666,20.0,,
S9,199.0,HIGH_SPEED_LOSS,HIGH,196.60000000000002,20.0,,
S9,200.0,HIGH_SPEED_LOSS,HIGH,163.65,20.0,,
S9,201.0,HIGH_SPEED_LOSS,HIGH,170.89999999999998,20.0,,
S9,202.0,HIGH_SPEED_LOSS,HIGH,170.52666666666667,20.0,,
S9,207.0,HIGH_SPEED_LOSS,HIGH,147.68,20.0,,
S9,208.0,HIGH_SPEED_LOSS,HIGH,246.43666666666664,20.0,,
S9,209.0,HIGH_SPEED_LOSS,HIGH,248.96000000000004,20.0,,
S9,210.0,HIGH_SPEED_LOSS,HIGH,151.87999999999997,20.0,,
S9,213.0,HIGH_SPEED_LOSS,HIGH,374.6766666666666,20.0,,
S9,214.0,HIGH_SPEED_LOSS,HIGH,152.85000000000002,20.0,,
S9,225.0,HIGH_SPEED_LOSS,HIGH,153.47333333333333,20.0,,
S9,228.0,HIGH_SPEED_LOSS,HIGH,159.30333333333334,20.0,,
S9,229.0,HIGH_SPEED_LOSS,HIGH,221.29,20.0,,
S9,230.0,HIGH_SPEED_LOSS,HIGH,53.216666666666676,20.0,,
S9,233.0,HIGH_SPEED_LOSS,HIGH,178.85,20.0,,
S9,234.0,HIGH_SPEED_LOSS,HIGH,188.97666666666666,20.0,,
S9,235.0,HIGH_SPEED_LOSS,HIGH,184.12,20.0,,
S9,236.0,HIGH_SPEED_LOSS,HIGH,210.34333333333333,20.0,,
S9,237.0,HIGH_SPEED_LOSS,HIGH,180.88666666666668,20.0,,
S9,238.0,HIGH_SPEED_LOSS,HIGH,194.23000000000002,20.0,,
S9,239.0,HIGH_SPEED_LOSS,HIGH,185.61000000000004,20.0,,
S9,240.0,HIGH_SPEED_LOSS,HIGH,199.79333333333332,20.0,,
S9,241.0,HIGH_SPEED_LOSS,HIGH,183.27999999999997,20.0,,
S9,243.0,HIGH_SPEED_LOSS,HIGH,178.16666666666669,20.0,,
S9,244.0,HIGH_SPEED_LOSS,HIGH,66.46666666666667,20.0,,
S9,253.0,HIGH_SPEED_LOSS,HIGH,160.21,20.0,,
S9,254.0,HIGH_SPEED_LOSS,HIGH,63.46666666666666,20.0,,
S9,271.0,HIGH_SPEED_LOSS,HIGH,118.39,20.0,,
S9,272.0,HIGH_SPEED_LOSS,HIGH,182.93333333333334,20.0,,
S9,273.0,HIGH_SPEED_LOSS,HIGH,211.45000000000002,20.0,,
S9,274.0,HIGH_SPEED_LOSS,HIGH,214.04333333333332,20.0,,
S9,275.0,HIGH_SPEED_LOSS,HIGH,200.92,20.0,,
S9,276.0,HIGH_SPEED_LOSS,HIGH,217.06333333333333,20.0,,
S9,277.0,HIGH_SPEED_LOSS,HIGH,186.79000000000002,20.0,,
S9,278.0,HIGH_SPEED_LOSS,HIGH,212.30333333333334,20.0,,
S9,279.0,HIGH_SPEED_LOSS,HIGH,209.29666666666668,20.0,,
S9,280.0,HIGH_SPEED_LOSS,HIGH,209.3033333333333,20.0,,
S9,283.0,HIGH_SPEED_LOSS,HIGH,132.86,20.0,,
S9,284.0,HIGH_SPEED_LOSS,HIGH,211.75333333333333,20.0,,
S9,285.0,HIGH_SPEED_LOSS,HIGH,204.89333333333332,20.0,,
S9,286.0,HIGH_SPEED_LOSS,HIGH,200.24666666666664,20.0,,
S9,288.0,HIGH_SPEED_LOSS,HIGH,344.68333333333334,20.0,,
S9,289.0,HIGH_SPEED_LOSS,HIGH,231.92,20.0,,
S9,297.0,HIGH_SPEED_LOSS,HIGH,60.20333333333333,20.0,,
S9,301.0,HIGH_SPEED_LOSS,HIGH,180.2933333333333,20.0,,
S9,302.0,HIGH_SPEED_LOSS,HIGH,110.79333333333332,20.0,,
S9,303.0,HIGH_SPEED_LOSS,HIGH,66.16666666666667,20.0,,
S9,305.0,HIGH_SPEED_LOSS,HIGH,97.67333333333332,20.0,,
S9,306.0,HIGH_SPEED_LOSS,HIGH,189.28666666666666,20.0,,
S9,307.0,HIGH_SPEED_LOSS,HIGH,176.41,20.0,,
S9,308.0,HIGH_SPEED_LOSS,HIGH,239.7733333333333,20.0,,
S9,309.0,HIGH_SPEED_LOSS,HIGH,232.31333333333333,20.0,,
S9,310.0,HIGH_SPEED_LOSS,HIGH,254.87333333333336,20.0,,
S9,311.0,HIGH_SPEED_LOSS,HIGH,224.66,20.0,,
S9,312.0,HIGH_SPEED_LOSS,HIGH,234.23666666666665,20.0,,
S9,313.0,HIGH_SPEED_LOSS,HIGH,232.83,20.0,,
S9,315.0,HIGH_SPEED_LOSS,HIGH,192.07666666666668,20.0,,
S9,316.0,HIGH_SPEED_LOSS,MEDIUM,26.330000000000002,20.0,,
S9,318.0,HIGH_SPEED_LOSS,HIGH,81.92666666666668,20.0,,
S9,343.0,HIGH_SPEED_LOSS,MEDIUM,21.083333333333343,20.0,,
S9,346.0,HIGH_SPEED_LOSS,HIGH,93.86,20.0,,
S9,350.0,HIGH_SPEED_LOSS,HIGH,75.5833333333333,20.0,,
S9,350.0,HIGH_SPEED_LOSS,HIGH,37.96999999999999,20.0,,
S9,351.0,HIGH_SPEED_LOSS,HIGH,41.01333333333334,20.0,,
S9,358.0,HIGH_SPEED_LOSS,HIGH,53.73,20.0,,
S9,366.0,HIGH_SPEED_LOSS,HIGH,65.88666666666666,20.0,,
S9,371.0,HIGH_SPEED_LOSS,HIGH,34.623333333333335,20.0,,
S9,391.0,HIGH_SPEED_LOSS,HIGH,234.92666666666665,20.0,,
S9,394.0,HIGH_SPEED_LOSS,HIGH,262.91,20.0,,
S9,395.0,HIGH_SPEED_LOSS,HIGH,252.7333333333333,20.0,,
S9,396.0,HIGH_SPEED_LOSS,MEDIUM,26.009999999999987,20.0,,
S9,399.0,HIGH_SPEED_LOSS,HIGH,33.65,20.0,,
S9,400.0,HIGH_SPEED_LOSS,HIGH,50.68,20.0,,
S9,401.0,HIGH_SPEED_LOSS,HIGH,54.976666666666674,20.0,,
S9,402.0,HIGH_SPEED_LOSS,HIGH,38.66666666666667,20.0,,
S9,403.0,HIGH_SPEED_LOSS,HIGH,46.33333333333333,20.0,,
S9,404.0,HIGH_SPEED_LOSS,HIGH,49.33333333333332,20.0,,
S9,405.0,HIGH_SPEED_LOSS,HIGH,57.33333333333335,20.0,,
S9,406.0,HIGH_SPEED_LOSS,HIGH,52.666666666666664,20.0,,
S9,407.0,HIGH_SPEED_LOSS,HIGH,74.99999999999997,20.0,,
S9,408.0,HIGH_SPEED_LOSS,HIGH,74.66666666666666,20.0,,
S9,410.0,HIGH_SPEED_LOSS,HIGH,41.33333333333333,20.0,,
S9,421.0,HIGH_SPEED_LOSS,HIGH,102.66666666666664,20.0,,
S9,422.0,HIGH_SPEED_LOSS,MEDIUM,22.999999999999996,20.0,,
S9,432.0,HIGH_SPEED_LOSS,HIGH,106.33333333333333,20.0,,
S9,444.0,HIGH_SPEED_LOSS,HIGH,125.33333333333331,20.0,,
S9,444.0,HIGH_SPEED_LOSS,HIGH,141.33333333333334,20.0,,
S9,445.0,HIGH_SPEED_LOSS,HIGH,145.33333333333331,20.0,,
S9,446.0,HIGH_SPEED_LOSS,HIGH,155.99999999999997,20.0,,
S9,447.0,HIGH_SPEED_LOSS,HIGH,138.66666666666666,20.0,,
S9,448.0,HIGH_SPEED_LOSS,HIGH,158.66666666666666,20.0,,
S9,449.0,HIGH_SPEED_LOSS,HIGH,150.33333333333331,20.0,,
S9,450.0,HIGH_SPEED_LOSS,HIGH,149.66666666666669,20.0,,
S9,451.0,HIGH_SPEED_LOSS,HIGH,141.33333333333334,20.0,,
S9,452.0,HIGH_SPEED_LOSS,HIGH,131.66666666666666,20.0,,
S9,457.0,HIGH_SPEED_LOSS,HIGH,241.33333333333334,20.0,,
S9,458.0,HIGH_SPEED_LOSS,HIGH,219.33333333333334,20.0,,
S9,459.0,HIGH_SPEED_LOSS,HIGH,100.66666666666669,20.0,,
S9,460.0,HIGH_SPEED_LOSS,HIGH,72.33333333333334,20.0,,
S9,462.0,HIGH_SPEED_LOSS,HIGH,98.0,20.0,,
S9,463.0,HIGH_SPEED_LOSS,HIGH,185.66666666666666,20.0,,
S9,464.0,HIGH_SPEED_LOSS,HIGH,42.66666666666666,20.0,,
S9,472.0,HIGH_SPEED_LOSS,HIGH,167.66666666666666,20.0,,
S9,473.0,HIGH_SPEED_LOSS,HIGH,139.33333333333334,20.0,,
S9,475.0,HIGH_SPEED_LOSS,MEDIUM,26.333333333333332,20.0,,
S9,476.0,HIGH_SPEED_LOSS,HIGH,183.33333333333331,20.0,,
S9,477.0,HIGH_SPEED_LOSS,HIGH,34.00000000000001,20.0,,
S9,480.0,HIGH_SPEED_LOSS,HIGH,150.33333333333331,20.0,,
S9,481.0,HIGH_SPEED_LOSS,HIGH,155.33333333333331,20.0,,
S9,482.0,HIGH_SPEED_LOSS,HIGH,146.33333333333337,20.0,,
S9,483.0,HIGH_SPEED_LOSS,HIGH,156.33333333333334,20.0,,
S9,484.0,HIGH_SPEED_LOSS,HIGH,137.0,20.0,,
S9,485.0,HIGH_SPEED_LOSS,HIGH,144.33333333333331,20.0,,
S9,486.0,HIGH_SPEED_LOSS,HIGH,131.66666666666666,20.0,,
S9,487.0,HIGH_SPEED_LOSS,HIGH,143.66666666666666,20.0,,
S9,488.0,HIGH_SPEED_LOSS,HIGH,102.0,20.0,,
S9,490.0,HIGH_SPEED_LOSS,MEDIUM,26.666666666666668,20.0,,
S9,491.0,HIGH_SPEED_LOSS,MEDIUM,21.33333333333333,20.0,,
S9,498.0,HIGH_SPEED_LOSS,HIGH,110.99999999999997,20.0,,
S9,519.0,HIGH_SPEED_LOSS,HIGH,40.99999999999999,20.0,,
S9,520.0,HIGH_SPEED_LOSS,MEDIUM,25.99999999999999,20.0,,
S9,540.0,HIGH_SPEED_LOSS,HIGH,60.333333333333336,20.0,,
S9,541.0,HIGH_SPEED_LOSS,HIGH,80.66666666666667,20.0,,
S9,542.0,HIGH_SPEED_LOSS,HIGH,143.66666666666666,20.0,,
S9,543.0,HIGH_SPEED_LOSS,HIGH,151.99999999999997,20.0,,
S9,546.0,HIGH_SPEED_LOSS,HIGH,126.33333333333334,20.0,,
S9,547.0,HIGH_SPEED_LOSS,HIGH,81.0,20.0,,
S9,557.0,HIGH_SPEED_LOSS,HIGH,277.0,20.0,,
S9,558.0,HIGH_SPEED_LOSS,HIGH,38.66666666666667,20.0,,
S9,560.0,HIGH_SPEED_LOSS,HIGH,122.33333333333334,20.0,,
S9,561.0,HIGH_SPEED_LOSS,HIGH,264.66666666666663,20.0,,
S9,562.0,HIGH_SPEED_LOSS,HIGH,122.66666666666666,20.0,,
S9,563.0,HIGH_SPEED_LOSS,HIGH,93.33333333333336,20.0,,
S9,565.0,HIGH_SPEED_LOSS,HIGH,205.33333333333331,20.0,,
S9,566.0,HIGH_SPEED_LOSS,HIGH,294.3333333333333,20.0,,
S9,567.0,HIGH_SPEED_LOSS,HIGH,338.3333333333333,20.0,,
S9,568.0,HIGH_SPEED_LOSS,HIGH,315.6666666666667,20.0,,
S9,569.0,HIGH_SPEED_LOSS,HIGH,346.6666666666667,20.0,,
S9,570.0,HIGH_SPEED_LOSS,HIGH,340.0,20.0,,
S9,571.0,HIGH_SPEED_LOSS,HIGH,383.0,20.0,,
S9,572.0,HIGH_SPEED_LOSS,HIGH,311.66666666666674,20.0,,
S9,574.0,HIGH_SPEED_LOSS,HIGH,252.0,20.0,,
S9,575.0,HIGH_SPEED_LOSS,HIGH,33.66666666666667,20.0,,
S9,582.0,HIGH_SPEED_LOSS,HIGH,180.66666666666669,20.0,,
S9,583.0,HIGH_SPEED_LOSS,HIGH,32.99999999999999,20.0,,
S9,593.0,HIGH_SPEED_LOSS,HIGH,325.3333333333333,20.0,,
S9,604.0,HIGH_SPEED_LOSS,HIGH,52.666666666666664,20.0,,
S9,605.0,HIGH_SPEED_LOSS,HIGH,141.33333333333334,20.0,,
S9,606.0,HIGH_SPEED_LOSS,HIGH,209.00000000000003,20.0,,
S9,607.0,HIGH_SPEED_LOSS,HIGH,242.3333333333333,20.0,,
S9,608.0,HIGH_SPEED_LOSS,HIGH,246.0,20.0,,
S9,609.0,HIGH_SPEED_LOSS,HIGH,225.3333333333333,20.0,,
S9,610.0,HIGH_SPEED_LOSS,HIGH,206.66666666666669,20.0,,
S9,611.0,HIGH_SPEED_LOSS,HIGH,209.66666666666666,20.0,,
S9,612.0,HIGH_SPEED_LOSS,HIGH,188.66666666666666,20.0,,
S9,613.0,HIGH_SPEED_LOSS,HIGH,147.33333333333334,20.0,,
S9,614.0,HIGH_SPEED_LOSS,HIGH,88.33333333333333,20.0,,
S9,619.0,HIGH_SPEED_LOSS,HIGH,130.0,20.0,,
S9,622.0,HIGH_SPEED_LOSS,HIGH,205.33333333333331,20.0,,
S9,626.0,HIGH_SPEED_LOSS,HIGH,71.33333333333333,20.0,,
S9,627.0,HIGH_SPEED_LOSS,HIGH,200.3333333333333,20.0,,
S9,630.0,HIGH_SPEED_LOSS,MEDIUM,24.00000000000001,20.0,,
S9,631.0,HIGH_SPEED_LOSS,HIGH,209.00000000000003,20.0,,
S9,632.0,HIGH_SPEED_LOSS,HIGH,114.6666666666667,20.0,,
S9,634.0,HIGH_SPEED_LOSS,HIGH,45.0,20.0,,
S9,635.0,HIGH_SPEED_LOSS,HIGH,90.0,20.0,,
S9,636.0,HIGH_SPEED_LOSS,HIGH,88.66666666666667,20.0,,
S9,637.0,HIGH_SPEED_LOSS,HIGH,94.66666666666669,20.0,,
S9,638.0,HIGH_SPEED_LOSS,HIGH,58.333333333333336,20.0,,
S9,640.0,HIGH_SPEED_LOSS,MEDIUM,27.000000000000007,20.0,,
S9,642.0,HIGH_SPEED_LOSS,HIGH,46.33333333333333,20.0,,
S9,643.0,HIGH_SPEED_LOSS,HIGH,178.00000000000003,20.0,,
S9,644.0,HIGH_SPEED_LOSS,HIGH,200.99999999999997,20.0,,
S9,645.0,HIGH_SPEED_LOSS,HIGH,199.66666666666669,20.0,,
S9,646.0,HIGH_SPEED_LOSS,HIGH,195.66666666666669,20.0,,
S9,647.0,HIGH_SPEED_LOSS,HIGH,236.66666666666666,20.0,,
S9,648.0,HIGH_SPEED_LOSS,HIGH,81.66666666666667,20.0,,
S9,663.0,HIGH_SPEED_LOSS,HIGH,250.99999999999997,20.0,,
S9,664.0,HIGH_SPEED_LOSS,HIGH,231.66666666666669,20.0,,
S9,665.0,HIGH_SPEED_LOSS,HIGH,201.33333333333337,20.0,,
S9,666.0,HIGH_SPEED_LOSS,HIGH,213.00000000000003,20.0,,
S9,667.0,HIGH_SPEED_LOSS,HIGH,209.66666666666666,20.0,,
S9,668.0,HIGH_SPEED_LOSS,HIGH,209.33333333333331,20.0,,
S9,669.0,HIGH_SPEED_LOSS,HIGH,206.66666666666669,20.0,,
S9,670.0,HIGH_SPEED_LOSS,HIGH,202.66666666666663,20.0,,
S9,671.0,HIGH_SPEED_LOSS,HIGH,199.66666666666669,20.0,,
S9,672.0,HIGH_SPEED_LOSS,HIGH,191.0,20.0,,
S9,673.0,HIGH_SPEED_LOSS,HIGH,228.33333333333331,20.0,,
S9,674.0,HIGH_SPEED_LOSS,HIGH,221.66666666666669,20.0,,
S9,675.0,HIGH_SPEED_LOSS,HIGH,183.66666666666666,20.0,,
S9,678.0,HIGH_SPEED_LOSS,HIGH,121.66666666666666,20.0,,
S9,679.0,HIGH_SPEED_LOSS,HIGH,142.66666666666666,20.0,,
S9,680.0,HIGH_SPEED_LOSS,MEDIUM,27.333333333333343,20.0,,
S9,684.0,HIGH_SPEED_LOSS,HIGH,45.0,20.0,,
S9,685.0,HIGH_SPEED_LOSS,HIGH,67.0,20.0,,
S9,693.0,HIGH_SPEED_LOSS,HIGH,176.33333333333334,20.0,,
S9,694.0,HIGH_SPEED_LOSS,HIGH,223.33333333333334,20.0,,
S9,695.0,HIGH_SPEED_LOSS,HIGH,209.33333333333331,20.0,,
S9,696.0,HIGH_SPEED_LOSS,HIGH,231.0,20.0,,
S9,697.0,HIGH_SPEED_LOSS,HIGH,225.0,20.0,,
S9,698.0,HIGH_SPEED_LOSS,HIGH,140.66666666666669,20.0,,
S9,700.0,HIGH_SPEED_LOSS,HIGH,154.33333333333331,20.0,,
S9,708.0,HIGH_SPEED_LOSS,HIGH,145.66666666666669,20.0,,
S9,709.0,HIGH_SPEED_LOSS,MEDIUM,29.666666666666664,20.0,,
S9,711.0,HIGH_SPEED_LOSS,HIGH,116.33333333333336,20.0,,
S9,712.0,HIGH_SPEED_LOSS,MEDIUM,25.99999999999999,20.0,,
S9,717.0,HIGH_SPEED_LOSS,HIGH,198.66666666666666,20.0,,
S9,718.0,HIGH_SPEED_LOSS,HIGH,227.33333333333334,20.0,,
S9,719.0,HIGH_SPEED_LOSS,HIGH,240.33333333333334,20.0,,
S9,720.0,HIGH_SPEED_LOSS,HIGH,253.33333333333337,20.0,,
S9,721.0,HIGH_SPEED_LOSS,HIGH,247.6666666666667,20.0,,
S9,722.0,HIGH_SPEED_LOSS,HIGH,272.6666666666667,20.0,,
S9,723.0,HIGH_SPEED_LOSS,HIGH,184.66666666666669,20.0,,
S9,724.0,HIGH_SPEED_LOSS,HIGH,98.66666666666664,20.0,,
S9,739.0,HIGH_SPEED_LOSS,HIGH,52.0,20.0,,
S9,741.0,HIGH_SPEED_LOSS,HIGH,228.00000000000003,20.0,,
S9,742.0,HIGH_SPEED_LOSS,HIGH,218.66666666666666,20.0,,
S9,743.0,HIGH_SPEED_LOSS,HIGH,229.99999999999997,20.0,,
S9,744.0,HIGH_SPEED_LOSS,HIGH,228.66666666666666,20.0,,
S9,745.0,HIGH_SPEED_LOSS,HIGH,233.33333333333334,20.0,,
S9,746.0,HIGH_SPEED_LOSS,HIGH,121.33333333333336,20.0,,
S9,747.0,HIGH_SPEED_LOSS,HIGH,180.66666666666669,20.0,,
S9,747.0,HIGH_SPEED_LOSS,HIGH,45.99999999999999,20.0,,
S9,750.0,HIGH_SPEED_LOSS,HIGH,185.33333333333331,20.0,,
S9,751.0,HIGH_SPEED_LOSS,HIGH,276.3333333333334,20.0,,
S9,752.0,HIGH_SPEED_LOSS,HIGH,265.99999999999994,20.0,,
S9,755.0,HIGH_SPEED_LOSS,HIGH,274.3333333333333,20.0,,
S9,756.0,HIGH_SPEED_LOSS,HIGH,310.0,20.0,,
S9,757.0,HIGH_SPEED_LOSS,HIGH,69.0,20.0,,
S9,777.0,HIGH_SPEED_LOSS,HIGH,34.666666666666664,20.0,,
S9,779.0,HIGH_SPEED_LOSS,HIGH,116.66666666666667,20.0,,
S9,786.0,HIGH_SPEED_LOSS,HIGH,178.33333333333334,20.0,,
S9,787.0,HIGH_SPEED_LOSS,HIGH,181.66666666666666,20.0,,
S9,788.0,HIGH_SPEED_LOSS,HIGH,199.33333333333331,20.0,,
S9,789.0,HIGH_SPEED_LOSS,HIGH,190.33333333333331,20.0,,
S9,790.0,HIGH_SPEED_LOSS,HIGH,194.00000000000003,20.0,,
S9,791.0,HIGH_SPEED_LOSS,HIGH,231.99999999999997,20.0,,
S9,792.0,HIGH_SPEED_LOSS,HIGH,242.66666666666669,20.0,,
S9,793.0,HIGH_SPEED_LOSS,HIGH,116.33333333333336,20.0,,
S9,815.0,HIGH_SPEED_LOSS,HIGH,185.0,20.0,,
S9,816.0,HIGH_SPEED_LOSS,HIGH,191.66666666666669,20.0,,
S9,817.0,HIGH_SPEED_LOSS,HIGH,183.00000000000003,20.0,,
S9,818.0,HIGH_SPEED_LOSS,HIGH,199.0,20.0,,
S9,819.0,HIGH_SPEED_LOSS,HIGH,42.00000000000001,20.0,,
S9,828.0,HIGH_SPEED_LOSS,HIGH,171.99999999999997,20.0,,
S9,829.0,HIGH_SPEED_LOSS,HIGH,236.99999999999997,20.0,,
S9,830.0,HIGH_SPEED_LOSS,HIGH,233.33333333333334,20.0,,
S9,831.0,HIGH_SPEED_LOSS,HIGH,268.3333333333333,20.0,,
S9,832.0,HIGH_SPEED_LOSS,HIGH,273.66666666666663,20.0,,
S9,833.0,HIGH_SPEED_LOSS,HIGH,172.33333333333334,20.0,,
S9,835.0,HIGH_SPEED_LOSS,MEDIUM,27.999999999999996,20.0,,
S9,846.0,HIGH_SPEED_LOSS,HIGH,166.33333333333334,20.0,,
S9,848.0,HIGH_SPEED_LOSS,HIGH,92.66666666666666,20.0,,
S9,850.0,HIGH_SPEED_LOSS,HIGH,78.33333333333333,20.0,,
S9,851.0,HIGH_SPEED_LOSS,HIGH,112.00000000000001,20.0,,
S9,852.0,HIGH_SPEED_LOSS,HIGH,149.0,20.0,,
S9,856.0,HIGH_SPEED_LOSS,HIGH,191.0,20.0,,
S9,857.0,HIGH_SPEED_LOSS,HIGH,274.3333333333333,20.0,,
S9,858.0,HIGH_SPEED_LOSS,HIGH,261.99999999999994,20.0,,
S9,859.0,HIGH_SPEED_LOSS,HIGH,282.3333333333333,20.0,,
S9,860.0,HIGH_SPEED_LOSS,HIGH,263.6666666666666,20.0,,
S9,861.0,HIGH_SPEED_LOSS,HIGH,229.66666666666669,20.0,,
S9,892.0,HIGH_SPEED_LOSS,HIGH,314.66666666666674,20.0,,
S9,893.0,HIGH_SPEED_LOSS,HIGH,351.33333333333337,20.0,,
S9,894.0,HIGH_SPEED_LOSS,HIGH,327.0,20.0,,
S9,895.0,HIGH_SPEED_LOSS,HIGH,349.0,20.0,,
S9,896.0,HIGH_SPEED_LOSS,HIGH,320.3333333333333,20.0,,
S9,897.0,HIGH_SPEED_LOSS,HIGH,60.0,20.0,,
S9,909.0,HIGH_SPEED_LOSS,HIGH,30.99999999999999,20.0,,
S9,910.0,HIGH_SPEED_LOSS,HIGH,244.3333333333333,20.0,,
S9,911.0,HIGH_SPEED_LOSS,HIGH,168.00000000000003,20.0,,
S9,912.0,HIGH_SPEED_LOSS,HIGH,88.0,20.0,,
S9,913.0,HIGH_SPEED_LOSS,HIGH,59.00000000000001,20.0,,
S9,914.0,HIGH_SPEED_LOSS,HIGH,38.333333333333336,20.0,,
S9,918.0,HIGH_SPEED_LOSS,HIGH,235.66666666666669,20.0,,
S9,922.0,HIGH_SPEED_LOSS,MEDIUM,25.333333333333336,20.0,,
S9,927.0,HIGH_SPEED_LOSS,HIGH,281.3333333333333,20.0,,
S9,928.0,HIGH_SPEED_LOSS,HIGH,329.6666666666667,20.0,,
S9,929.0,HIGH_SPEED_LOSS,HIGH,233.66666666666666,20.0,,
S9,931.0,HIGH_SPEED_LOSS,HIGH,50.66666666666667,20.0,,
S9,932.0,HIGH_SPEED_LOSS,HIGH,162.66666666666666,20.0,,
S9,933.0,HIGH_SPEED_LOSS,HIGH,172.66666666666666,20.0,,
S9,934.0,HIGH_SPEED_LOSS,HIGH,172.33333333333334,20.0,,
S9,935.0,HIGH_SPEED_LOSS,HIGH,174.33333333333331,20.0,,
S9,936.0,HIGH_SPEED_LOSS,HIGH,175.66666666666669,20.0,,
S9,937.0,HIGH_SPEED_LOSS,HIGH,162.66666666666666,20.0,,
S9,938.0,HIGH_SPEED_LOSS,HIGH,168.00000000000003,20.0,,
S9,939.0,HIGH_SPEED_LOSS,HIGH,37.33333333333334,20.0,,
S9,940.0,HIGH_SPEED_LOSS,HIGH,39.33333333333333,20.0,,
S9,941.0,HIGH_SPEED_LOSS,HIGH,40.66666666666668,20.0,,
S9,942.0,HIGH_SPEED_LOSS,HIGH,40.99999999999999,20.0,,
S9,944.0,HIGH_SPEED_LOSS,HIGH,42.00000000000001,20.0,,
S9,945.0,HIGH_SPEED_LOSS,HIGH,46.33333333333333,20.0,,
S9,946.0,HIGH_SPEED_LOSS,HIGH,52.99999999999999,20.0,,
S9,947.0,HIGH_SPEED_LOSS,HIGH,83.6666666666667,20.0,,
S9,948.0,HIGH_SPEED_LOSS,HIGH,249.99999999999994,20.0,,
S9,949.0,HIGH_SPEED_LOSS,HIGH,326.0,20.0,,
S9,950.0,HIGH_SPEED_LOSS,HIGH,325.66666666666674,20.0,,
S9,951.0,HIGH_SPEED_LOSS,HIGH,290.0,20.0,,
S9,952.0,HIGH_SPEED_LOSS,HIGH,269.0,20.0,,
S9,953.0,HIGH_SPEED_LOSS,HIGH,279.33333333333337,20.0,,
S9,954.0,HIGH_SPEED_LOSS,HIGH,326.6666666666667,20.0,,
S9,955.0,HIGH_SPEED_LOSS,HIGH,344.6666666666667,20.0,,
S9,956.0,HIGH_SPEED_LOSS,HIGH,333.0,20.0,,
S9,957.0,HIGH_SPEED_LOSS,HIGH,356.6666666666667,20.0,,
S9,958.0,HIGH_SPEED_LOSS,HIGH,351.6666666666667,20.0,,
S9,959.0,HIGH_SPEED_LOSS,HIGH,334.6666666666667,20.0,,
S9,960.0,HIGH_SPEED_LOSS,HIGH,240.66666666666669,20.0,,
S9,961.0,HIGH_SPEED_LOSS,HIGH,231.66666666666669,20.0,,
S9,962.0,HIGH_SPEED_LOSS,HIGH,249.33333333333331,20.0,,
S9,963.0,HIGH_SPEED_LOSS,HIGH,225.3333333333333,20.0,,
S9,964.0,HIGH_SPEED_LOSS,HIGH,226.66666666666666,20.0,,
S9,967.0,HIGH_SPEED_LOSS,HIGH,246.99999999999994,20.0,,
S9,968.0,HIGH_SPEED_LOSS,HIGH,69.0,20.0,,
S9,977.0,HIGH_SPEED_LOSS,HIGH,165.33333333333331,20.0,,
S9,978.0,HIGH_SPEED_LOSS,MEDIUM,29.666666666666664,20.0,,
S9,985.0,HIGH_SPEED_LOSS,HIGH,90.66666666666666,20.0,,
S9,986.0,HIGH_SPEED_LOSS,HIGH,169.33333333333331,20.0,,
S9,987.0,HIGH_SPEED_LOSS,HIGH,153.66666666666663,20.0,,
S9,988.0,HIGH_SPEED_LOSS,HIGH,198.66666666666666,20.0,,
S9,989.0,HIGH_SPEED_LOSS,HIGH,158.33333333333331,20.0,,
S9,990.0,HIGH_SPEED_LOSS,HIGH,171.33333333333337,20.0,,
S9,991.0,HIGH_SPEED_LOSS,HIGH,166.99999999999997,20.0,,
S9,992.0,HIGH_SPEED_LOSS,HIGH,158.66666666666666,20.0,,
S9,993.0,HIGH_SPEED_LOSS,HIGH,153.00000000000003,20.0,,
S9,994.0,HIGH_SPEED_LOSS,HIGH,152.66666666666666,20.0,,
S9,995.0,HIGH_SPEED_LOSS,HIGH,162.33333333333334,20.0,,
S9,996.0,HIGH_SPEED_LOSS,HIGH,166.0,20.0,,
S9,997.0,HIGH_SPEED_LOSS,HIGH,169.66666666666669,20.0,,
S9,998.0,HIGH_SPEED_LOSS,HIGH,147.33333333333334,20.0,,
S9,999.0,HIGH_SPEED_LOSS,HIGH,52.0,20.0,,
S9,1000.0,HIGH_SPEED_LOSS,HIGH,55.99999999999999,20.0,,
S9,1001.0,HIGH_SPEED_LOSS,HIGH,54.000000000000014,20.0,,
S9,1002.0,HIGH_SPEED_LOSS,HIGH,48.333333333333336,20.0,,
S9,1003.0,HIGH_SPEED_LOSS,HIGH,60.0,20.0,,
S9,1004.0,HIGH_SPEED_LOSS,HIGH,96.33333333333333,20.0,,
S9,1005.0,HIGH_SPEED_LOSS,HIGH,125.33333333333331,20.0,,
S9,1006.0,HIGH_SPEED_LOSS,HIGH,49.00000000000001,20.0,,
S9,1007.0,HIGH_SPEED_LOSS,HIGH,45.333333333333336,20.0,,
S9,1008.0,HIGH_SPEED_LOSS,HIGH,44.66666666666666,20.0,,
